case_PO_id,case_id,start_timestamp,avg_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,end_timestamp,throughput,rework_activities,payment_block,automation,avg_vendor_workload,num_items
4507009700,4507009700_00010,2018-02-14 07:51:00+00:00,2178.0,vendorID_0167,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:11:00+00:00,142 days 03:20:00,1.0,False,0.0,5.830985915492958,1
4507009705,4507009705_00010,2018-02-14 07:51:00+00:00,8156.0,vendorID_0176,PR,Trading & End Products,Trading products (old structure),2018-06-28 12:03:00+00:00,134 days 04:12:00,0.0,True,40.0,2.6666666666666665,1
4507009706,4507009706_00010,2018-02-14 07:51:00+00:00,3571.0,vendorID_0167,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:11:00+00:00,142 days 03:20:00,0.0,False,0.0,5.830985915492958,1
4507009712,4507009712_00010,2018-02-14 07:52:00+00:00,128.0,vendorID_0408,PR,Packaging,Labels,2018-09-05 12:09:00+00:00,203 days 04:17:00,1.0,False,0.0,2.727272727272727,1
4507009713,4507009713_00010,2018-02-14 07:52:00+00:00,730.0,vendorID_0409,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:33:00+00:00,99 days 03:41:00,0.0,False,0.0,2.736842105263158,1
4507009717,4507009717_00010,2018-02-14 07:52:00+00:00,1170.0,vendorID_0167,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:11:00+00:00,142 days 03:19:00,0.0,False,0.0,5.802816901408451,1
4507009718,4507009718_00010,2018-02-14 07:52:00+00:00,1230.0,vendorID_0167,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:11:00+00:00,142 days 03:19:00,0.0,False,0.0,5.802816901408451,1
4507009720,4507009720_00010,2018-02-14 07:52:00+00:00,621.0,vendorID_0167,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:11:00+00:00,142 days 03:19:00,0.0,False,0.0,5.802816901408451,1
4507009721,4507009721_00010,2018-02-14 07:52:00+00:00,1661.0,vendorID_0167,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:11:00+00:00,142 days 03:19:00,0.0,False,0.0,5.802816901408451,1
4507009722,4507009722_00010,2018-02-14 07:52:00+00:00,1459.0,vendorID_0167,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:11:00+00:00,142 days 03:19:00,1.0,False,0.0,5.802816901408451,1
4507009724,4507009724_00010,2018-02-14 07:56:00+00:00,316.25,vendorID_0138,NPR,Sales,Products for Resale,2018-05-04 13:49:00+00:00,79 days 05:53:00,0.0,False,25.0,7.523809523809524,8
4507009726,4507009726_00010,2018-02-14 08:05:00+00:00,29.0,vendorID_0171,PR,Solvents,Solvents - Other,2018-03-13 13:48:00+00:00,27 days 05:43:00,0.0,False,25.0,21.647058823529413,1
4507009727,4507009727_00010,2018-02-14 08:06:00+00:00,77.0,vendorID_0171,PR,Pigments & Colorants,Effect Pigments,2018-03-13 13:48:00+00:00,27 days 05:42:00,0.0,False,25.0,21.647058823529413,1
4507009729,4507009729_00010,2018-02-14 08:18:00+00:00,3954.0,vendorID_0131,PR,Packaging,Plastic Film,2018-04-26 09:12:00+00:00,71 days 00:54:00,3.0,True,0.0,1.0,1
4507009733,4507009733_00010,2018-02-14 08:30:00+00:00,11367.0,vendorID_0443,PR,Specialty Resins,Polyamides & Polyamines,2018-12-04 13:07:00+00:00,293 days 04:37:00,0.0,True,0.0,2.4166666666666665,3
4507009735,4507009735_00010,2018-02-14 08:35:00+00:00,928.0,vendorID_0735,PR,Additives,Light & Heat Stabilizers,2018-05-24 11:34:00+00:00,99 days 02:59:00,0.0,True,20.0,2.2222222222222223,1
4507009741,4507009741_00010,2018-02-14 08:39:00+00:00,3093.0,vendorID_0174,PR,Additives,Surfactants,2018-09-05 12:09:00+00:00,203 days 03:30:00,0.0,False,0.0,1.4444444444444444,1
4507009742,4507009742_00010,2018-02-14 08:42:00+00:00,57250.0,vendorID_0259,PR,Specialty Resins,Alkyd Resins,2018-09-05 12:10:00+00:00,203 days 03:28:00,1.0,True,16.666666666666664,2.52,1
4507009744,4507009744_00010,2018-02-14 08:44:00+00:00,14202.0,vendorID_0772,PR,Additives,Waxes,2018-09-05 12:09:00+00:00,203 days 03:25:00,0.0,False,0.0,1.8333333333333333,1
4507009748,4507009748_00010,2018-02-14 08:50:00+00:00,482.7692307692308,vendorID_0127,NPR,Sales,Products for Resale,2018-04-26 09:13:00+00:00,71 days 00:23:00,0.0,False,0.0,27.642857142857142,13
4507009749,4507009749_00010,2018-02-14 08:51:00+00:00,383.0,vendorID_0103,PR,Packaging,Labels,2018-05-24 11:35:00+00:00,99 days 02:44:00,0.0,False,0.0,51.5,3
4507009751,4507009751_00010,2018-02-14 08:51:00+00:00,4346.625,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-04-26 09:14:00+00:00,71 days 00:23:00,0.0,False,0.0,75.15555555555555,24
4507009752,4507009752_00010,2018-02-14 08:52:00+00:00,5872.0,vendorID_0284,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-04 13:49:00+00:00,79 days 04:57:00,0.0,False,0.0,4.361111111111111,1
4507009753,4507009753_00010,2018-02-14 08:53:00+00:00,254.8,vendorID_0103,PR,Packaging,Labels,2018-05-24 11:35:00+00:00,99 days 02:42:00,0.0,False,0.0,51.5,5
4507009754,4507009754_00010,2018-02-14 08:55:00+00:00,1806.0,vendorID_0197,PR,Packaging,Metal Containers & Lids < 30L,2018-06-28 12:04:00+00:00,134 days 03:09:00,0.0,False,0.0,5.388888888888889,2
4507009755,4507009755_00010,2018-02-14 08:55:00+00:00,1434.25,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-04-26 09:14:00+00:00,71 days 00:19:00,0.0,False,0.0,75.15555555555555,4
4507009761,4507009761_00010,2018-02-14 09:02:00+00:00,4379.6,vendorID_0555,PR,Trading & End Products,Trading products (old structure),2018-07-06 11:12:00+00:00,142 days 02:10:00,0.0,False,25.0,9.379310344827584,5
4507009768,4507009768_00010,2018-02-14 09:30:00+00:00,6339.0,vendorID_0632,PR,Additives,Extenders,2018-05-24 11:34:00+00:00,99 days 02:04:00,0.0,False,0.0,2.0,1
4507009773,4507009773_00010,2018-02-14 09:37:00+00:00,19.0,vendorID_0103,PR,Packaging,Labels,2018-05-24 11:34:00+00:00,99 days 01:57:00,2.0,False,28.57142857142857,50.16666666666666,1
4507009777,4507009777_00010,2018-02-14 09:43:00+00:00,4420.5,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-03-29 13:08:00+00:00,43 days 03:25:00,0.0,True,0.0,37.55172413793103,2
4507009778,4507009778_00010,2018-02-14 09:44:00+00:00,3667.0,vendorID_0287,PR,Packaging,Metal Containers & Lids < 30L,2018-09-05 12:11:00+00:00,203 days 02:27:00,0.0,True,0.0,10.070422535211268,2
4507009779,4507009779_00010,2018-02-14 09:46:00+00:00,2507.5,vendorID_0629,PR,Additives,Extenders,2018-04-26 09:14:00+00:00,70 days 23:28:00,0.0,False,0.0,4.071428571428571,2
4507009780,4507009780_00010,2018-02-14 09:46:00+00:00,587.0,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-09-05 12:10:00+00:00,203 days 02:24:00,0.0,True,0.0,31.90217391304348,1
4507009781,4507009781_00010,2018-02-14 09:47:00+00:00,2010.0,vendorID_0269,PR,Trading & End Products,Trading products (old structure),2018-03-29 13:08:00+00:00,43 days 03:21:00,0.0,False,25.0,4.666666666666667,2
4507009782,4507009782_00010,2018-02-14 09:47:00+00:00,544.0,vendorID_0287,PR,Packaging,Metal Containers & Lids < 30L,2018-09-05 12:11:00+00:00,203 days 02:24:00,0.0,True,0.0,10.070422535211268,1
4507009784,4507009784_00010,2018-02-14 09:53:00+00:00,7111.666666666667,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:12:00+00:00,142 days 01:19:00,1.0,False,20.0,33.975903614457835,6
4507009785,4507009785_00010,2018-02-14 09:53:00+00:00,1462.0,vendorID_0287,PR,Packaging,Metal Containers & Lids < 30L,2018-09-05 12:11:00+00:00,203 days 02:18:00,0.0,False,0.0,10.070422535211268,5
4507009791,4507009791_00010,2018-02-14 09:57:00+00:00,389.0,vendorID_0680,PR,Additives,Neutralisation Agents,2018-09-05 12:10:00+00:00,203 days 02:13:00,0.0,True,0.0,1.870967741935484,1
4507009793,4507009793_00010,2018-02-14 10:00:00+00:00,6365.0,vendorID_0184,PR,Additives,Surfactants,2018-04-26 09:14:00+00:00,70 days 23:14:00,0.0,False,0.0,3.5277777777777777,1
4507009795,4507009795_00010,2018-02-14 10:01:00+00:00,6573.0,vendorID_0842,PR,Additives,Surfactants,2018-03-15 13:13:00+00:00,29 days 03:12:00,0.0,True,0.0,1.0,1
4507009798,4507009798_00010,2018-02-14 10:03:00+00:00,4939.888888888889,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-04-26 09:14:00+00:00,70 days 23:11:00,0.0,False,0.0,74.97777777777777,27
4507009807,4507009807_00010,2018-02-14 10:20:00+00:00,8710.5,vendorID_0167,PR,Packaging,Metal Containers & Lids < 30L,2018-07-06 11:11:00+00:00,142 days 00:51:00,1.0,False,0.0,5.732394366197183,2
4507009811,4507009811_00010,2018-02-14 10:40:00+00:00,1037.3333333333333,vendorID_0172,PR,Packaging,Plastic Containers & Lids < 30L,2018-12-04 13:07:00+00:00,293 days 02:27:00,0.0,False,0.0,7.782051282051282,3
4507009812,4507009812_00010,2018-02-14 10:41:00+00:00,2244.0,vendorID_0286,PR,Pigments & Colorants,Colorants,2018-07-06 11:11:00+00:00,142 days 00:30:00,1.0,True,0.0,1.6,1
4507009816,4507009816_00010,2018-02-14 10:45:00+00:00,3549.1666666666665,vendorID_0178,PR,Packaging,Plastic Containers & Lids < 30L,2018-04-26 09:13:00+00:00,70 days 22:28:00,0.0,True,0.0,6.368421052631579,6
4507009818,4507009818_00010,2018-02-14 10:47:00+00:00,4246.0,vendorID_0144,PR,Pigments & Colorants,Colorants,2018-07-06 11:11:00+00:00,142 days 00:24:00,0.0,True,0.0,2.875,1
4507009820,4507009820_00010,2018-02-14 10:51:00+00:00,11070.0,vendorID_0944,PR,Packaging,Intermediate Bulk Containers (IBC),2018-06-28 12:03:00+00:00,134 days 01:12:00,0.0,False,0.0,1.0769230769230769,1
4507009821,4507009821_00010,2018-02-14 10:52:00+00:00,6.0,vendorID_0171,OTHER,Others,Utilities,2018-03-13 13:48:00+00:00,27 days 02:56:00,0.0,False,25.0,21.647058823529413,1
4507009822,4507009822_00010,2018-02-14 10:54:00+00:00,358.0,vendorID_0268,NPR,Sales,Products for Resale,2018-05-04 13:49:00+00:00,79 days 02:55:00,0.0,False,0.0,7.2105263157894735,4
4507009823,4507009823_00010,2018-02-14 10:54:00+00:00,6.0,vendorID_0171,OTHER,Others,Utilities,2018-03-13 13:48:00+00:00,27 days 02:54:00,0.0,False,25.0,21.58823529411765,1
4507009824,4507009824_00010,2018-02-14 10:57:00+00:00,2122.2,vendorID_0181,PR,Packaging,Metal Containers & Lids < 30L,2018-09-05 12:11:00+00:00,203 days 01:14:00,0.0,False,0.0,5.628205128205129,5
4507009827,4507009827_00010,2018-02-14 11:07:00+00:00,3521.0,vendorID_0175,PR,Packaging,Metal Containers & Lids < 30L,2018-06-28 12:02:00+00:00,134 days 00:55:00,1.0,True,0.0,5.449275362318841,1
4507009828,4507009828_00010,2018-02-14 11:08:00+00:00,5669.0,vendorID_0258,PR,Packaging,Plastic Containers & Lids < 30L,2018-05-24 11:32:00+00:00,99 days 00:24:00,0.0,False,0.0,2.3714285714285714,1
4507009829,4507009829_00010,2018-02-14 11:17:00+00:00,400.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,99 days 00:15:00,0.0,False,25.0,74.67307692307692,1
4507009837,4507009837_00010,2018-02-14 11:51:00+00:00,833.5,vendorID_0125,PR,Packaging,Metal Containers & Lids < 30L,2018-04-26 09:11:00+00:00,70 days 21:20:00,2.0,True,0.0,16.9,2
4507009844,4507009844_00010,2018-02-14 12:23:00+00:00,271.0,vendorID_0129,NPR,Sales,Mixing Machines,2018-05-04 13:49:00+00:00,79 days 01:26:00,0.0,False,25.0,7.875,4
4507009847,4507009847_00010,2018-02-14 12:35:00+00:00,434.0,vendorID_0730,PR,Additives,Rheology & Thixotropic Agents,2018-05-24 11:35:00+00:00,98 days 23:00:00,0.0,False,0.0,1.3076923076923077,1
4507009849,4507009849_00030,2018-02-14 12:35:00+00:00,3883.0,vendorID_0463,PR,Additives,Surfactants,2018-05-17 12:50:00+00:00,92 days 00:15:00,0.0,False,0.0,1.894736842105263,1
4507009850,4507009850_00010,2018-02-14 12:36:00+00:00,2580.6363636363635,vendorID_0236,NPR,Sales,Products for Resale,2018-05-04 13:50:00+00:00,79 days 01:14:00,0.0,False,0.0,30.41025641025641,11
4507009852,4507009852_00020,2018-02-14 12:39:00+00:00,18248.0,vendorID_1058,PR,Titanium Dioxides,Sulphate,2018-09-08 12:28:00+00:00,205 days 23:49:00,2.0,False,0.0,2.1,1
4507009853,4507009853_00010,2018-02-14 12:41:00+00:00,3286.0,vendorID_0465,PR,Pigments & Colorants,Colorants,2018-05-24 11:32:00+00:00,98 days 22:51:00,0.0,False,0.0,2.129032258064516,3
4507009858,4507009858_00010,2018-02-14 12:48:00+00:00,3777.0,vendorID_0200,PR,Packaging,Metal Containers & Lids < 30L,2018-09-05 12:11:00+00:00,202 days 23:23:00,1.0,True,0.0,4.958333333333333,2
4507009861,4507009861_00010,2018-02-14 12:49:00+00:00,4340.5,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-06-28 12:04:00+00:00,133 days 23:15:00,1.0,False,0.0,34.17948717948718,2
4507009865,4507009865_00010,2018-02-14 12:58:00+00:00,1000.5,vendorID_0272,NPR,Sales,Products for Resale,2018-03-15 13:13:00+00:00,29 days 00:15:00,0.0,True,0.0,1.8333333333333333,2
4507009866,4507009866_00010,2018-02-14 13:01:00+00:00,1727.2222222222222,vendorID_0437,PR,Packaging,Plastic Containers & Lids < 30L,2018-09-05 12:09:00+00:00,202 days 23:08:00,0.0,False,0.0,8.859375,9
4507009871,4507009871_00020,2018-02-14 13:15:00+00:00,1062.0,vendorID_0274,PR,Packaging,Plastic Containers & Lids < 30L,2018-09-05 12:09:00+00:00,202 days 22:54:00,1.0,False,0.0,9.81081081081081,7
4507009875,4507009875_00010,2018-02-14 13:23:00+00:00,22114.0,vendorID_0417,PR,Specialty Resins,Alkyd Resins,2018-09-05 12:09:00+00:00,202 days 22:46:00,0.0,False,0.0,2.0961538461538463,1
4507009877,4507009877_00010,2018-02-14 13:29:00+00:00,9456.0,vendorID_0678,PR,Specialty Resins,Polyamides & Polyamines,2018-04-19 12:46:00+00:00,63 days 23:17:00,0.0,False,0.0,1.875,1
4507009880,4507009880_00010,2018-02-14 13:33:00+00:00,153.75,vendorID_0288,NPR,Sales,Products for Resale,2018-03-29 13:08:00+00:00,42 days 23:35:00,0.0,False,0.0,10.833333333333334,12
4507009884,4507009884_00050,2018-02-14 13:37:00+00:00,575.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,133 days 22:26:00,1.0,False,0.0,70.3125,1
4507009886,4507009886_00010,2018-02-14 13:42:00+00:00,25634.0,vendorID_0042,PR,Additives,Biocides,2018-07-06 11:10:00+00:00,141 days 21:28:00,0.0,False,0.0,1.5217391304347827,1
4507009889,4507009889_00020,2018-02-03 07:55:00+00:00,11893.0,vendorID_0166,PR,Additives,Defoamers & Antifoams,2018-05-24 11:34:00+00:00,110 days 03:39:00,0.0,True,0.0,6.689655172413793,1
4507009890,4507009890_00100,2018-02-14 13:49:00+00:00,153.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 21:43:00,0.0,False,0.0,74.63461538461539,1
4507009891,4507009891_00030,2018-02-14 13:50:00+00:00,631.0,vendorID_0120,PR,Packaging,Labels,2018-06-28 12:03:00+00:00,133 days 22:13:00,1.0,False,0.0,70.28125,2
4507009892,4507009892_00040,2018-02-14 13:50:00+00:00,101.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 21:42:00,0.0,False,0.0,74.61538461538461,1
4507009894,4507009894_00010,2018-02-14 13:56:00+00:00,364.46666666666664,vendorID_0136,PR,Packaging,Labels,2018-07-06 11:10:00+00:00,141 days 21:14:00,1.0,True,16.666666666666664,69.1025641025641,15
4507009895,4507009895_00020,2018-02-14 13:56:00+00:00,1183.1666666666667,vendorID_0136,PR,Packaging,Labels,2018-07-06 11:10:00+00:00,141 days 21:14:00,0.0,True,0.0,69.1025641025641,12
4507009896,4507009896_00040,2018-02-14 13:56:00+00:00,2317.0,vendorID_0136,PR,Packaging,Labels,2018-07-06 11:10:00+00:00,141 days 21:14:00,2.0,False,16.666666666666664,69.1025641025641,1
4507009903,4507009903_00020,2018-02-14 14:21:00+00:00,17045.0,vendorID_0673,PR,Trading & End Products,Trading products (old structure),2018-05-24 11:33:00+00:00,98 days 21:12:00,4.0,False,20.0,2.7222222222222223,3
4507009904,4507009904_00010,2018-02-14 14:42:00+00:00,11808.0,vendorID_0182,PR,Packaging,Labels,2018-05-24 11:35:00+00:00,98 days 20:53:00,0.0,False,0.0,34.627906976744185,3
4507009905,4507009905_00020,2018-02-14 14:51:00+00:00,12213.4,vendorID_0673,PR,Trading & End Products,Trading products (old structure),2018-05-24 11:33:00+00:00,98 days 20:42:00,0.0,False,25.0,2.638888888888889,10
4507009906,4507009906_00010,2018-02-14 14:57:00+00:00,1904.0,vendorID_0613,PR,Additives,Extenders,2018-04-26 09:11:00+00:00,70 days 18:14:00,0.0,False,0.0,1.5,1
4507009907,4507009907_00010,2018-02-14 15:34:00+00:00,1159.0,vendorID_0639,PR,Additives,Extenders,2018-06-28 12:04:00+00:00,133 days 20:30:00,0.0,False,0.0,2.0,2
4507009911,4507009911_00010,2018-02-14 15:51:00+00:00,43.0,vendorID_0171,PR,Additives,Surfactants,2018-03-13 13:48:00+00:00,26 days 21:57:00,0.0,False,25.0,21.529411764705884,2
4507009914,4507009914_00010,2018-02-14 15:54:00+00:00,215.5,vendorID_0171,PR,Pigments & Colorants,Colorants,2018-03-13 13:48:00+00:00,26 days 21:54:00,0.0,False,0.0,21.41176470588235,2
4507009916,4507009916_00010,2018-02-14 15:58:00+00:00,19.0,vendorID_0171,PR,Solvents,Aromatic Solvents,2018-03-13 13:48:00+00:00,26 days 21:50:00,0.0,False,25.0,21.294117647058822,5
4507009921,4507009921_00180,2018-02-14 17:00:00+00:00,315.0,vendorID_0264,PR,Packaging,Labels,2018-05-24 11:35:00+00:00,98 days 18:35:00,2.0,False,16.666666666666664,10.714285714285714,6
4507009922,4507009922_00010,2018-02-14 17:05:00+00:00,1636.6666666666667,vendorID_0522,PR,Packaging,Metal Containers & Lids < 30L,2018-04-26 09:15:00+00:00,70 days 16:10:00,0.0,False,25.0,6.555555555555555,9
4507009928,4507009928_00010,2018-02-14 18:08:00+00:00,9820.0,vendorID_1146,PR,Specialty Resins,UV Resins,2018-05-04 13:50:00+00:00,78 days 19:42:00,0.0,False,0.0,2.0,2
4507009931,4507009931_00010,2018-02-14 18:36:00+00:00,1820.0,vendorID_0291,PR,Additives,Rheology & Thixotropic Agents,2018-04-26 09:12:00+00:00,70 days 14:36:00,0.0,False,0.0,1.0,1
4507009944,4507009944_00010,2018-02-14 20:01:00+00:00,15328.0,vendorID_0621,PR,Pigments & Colorants,Corrosion Inhibitors,2018-05-24 11:35:00+00:00,98 days 15:34:00,0.0,False,0.0,1.0,1
4507009945,4507009945_00110,2018-02-14 20:05:00+00:00,738.3333333333334,vendorID_0263,PR,Packaging,Metal Containers & Lids < 30L,2018-05-24 11:36:00+00:00,98 days 15:31:00,0.0,False,25.0,7.371428571428571,3
4507009946,4507009946_00010,2018-02-14 20:08:00+00:00,5036.5,vendorID_0251,PR,Latex & Monomers,Pure Acrylics,2018-05-24 11:33:00+00:00,98 days 15:25:00,1.0,True,0.0,3.522727272727273,2
4507009947,4507009947_00010,2018-02-14 20:27:00+00:00,1073.6,vendorID_0524,PR,Packaging,Plastic Containers & Lids < 30L,2018-04-26 09:16:00+00:00,70 days 12:49:00,0.0,False,25.0,14.76923076923077,25
4507009964,4507009964_00010,2018-02-15 03:12:00+00:00,3157.6,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-03-29 13:08:00+00:00,42 days 09:56:00,0.0,False,20.0,37.71428571428572,5
4507009965,4507009965_00010,2018-02-15 03:12:00+00:00,177.375,vendorID_0103,PR,Packaging,Labels,2018-05-24 11:34:00+00:00,98 days 08:22:00,0.0,False,20.0,50.765957446808514,16
4507009966,4507009966_00010,2018-02-15 03:12:00+00:00,350.0,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-04-26 09:14:00+00:00,70 days 06:02:00,0.0,False,20.0,75.25,1
4507009968,4507009968_00010,2018-02-15 03:12:00+00:00,5736.909090909091,vendorID_0104,PR,Packaging,Plastic Containers & Lids < 30L,2018-04-26 09:14:00+00:00,70 days 06:02:00,0.0,False,20.0,75.25,11
4507009969,4507009969_00100,2018-02-15 04:07:00+00:00,675.0,vendorID_0106,PR,Packaging,Metal Containers & Lids < 30L,2018-03-29 13:08:00+00:00,42 days 09:01:00,0.0,True,20.0,37.71428571428572,1
4507009974,4507009974_00010,2018-02-15 06:36:00+00:00,6734.0,vendorID_0124,PR,Additives,Defoamers & Antifoams,2018-07-06 11:11:00+00:00,141 days 04:35:00,0.0,False,0.0,5.885714285714286,1
4507009979,4507009979_00010,2018-02-15 07:03:00+00:00,22291.0,vendorID_0825,PR,Commodity Resins,Polyester Resins - Liquid,2018-04-19 12:46:00+00:00,63 days 05:43:00,1.0,False,0.0,2.0,2
4507009984,4507009984_00001,2018-02-15 07:16:00+00:00,96.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:16:00,0.0,False,40.0,74.7843137254902,1
4507009985,4507009985_00001,2018-02-15 07:16:00+00:00,74.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:16:00,0.0,False,40.0,74.7843137254902,1
4507009987,4507009987_00001,2018-02-15 07:17:00+00:00,52.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:15:00,0.0,False,40.0,74.74509803921569,1
4507009988,4507009988_00001,2018-02-15 07:17:00+00:00,228.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:15:00,0.0,False,40.0,74.74509803921569,1
4507009990,4507009990_00001,2018-02-15 07:17:00+00:00,250.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:15:00,0.0,False,60.0,74.74509803921569,1
4507009991,4507009991_00001,2018-02-15 07:17:00+00:00,350.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:15:00,0.0,False,60.0,74.74509803921569,1
4507009992,4507009992_00001,2018-02-15 07:17:00+00:00,194.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:15:00,0.0,False,40.0,74.74509803921569,1
4507009993,4507009993_00001,2018-02-15 07:17:00+00:00,146.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:15:00,0.0,False,60.0,74.74509803921569,1
4507009997,4507009997_00001,2018-02-15 07:18:00+00:00,83.0,vendorID_0120,PR,Packaging,Labels,2018-05-24 11:32:00+00:00,98 days 04:14:00,0.0,False,40.0,74.62745098039215,1
4507010001,4507010001_00010,2018-02-15 07:29:00+00:00,13600.0,vendorID_0989,NPR,Sales,Products for Resale,2018-03-29 13:10:00+00:00,42 days 05:41:00,0.0,False,25.0,1.0,1
4507010002,4507010002_00010,2018-02-15 07:30:00+00:00,170.28571428571428,vendorID_0119,NPR,Sales,Products for Resale,2018-08-03 11:22:00+00:00,169 days 03:52:00,0.0,False,0.0,48.68181818181818,14
4507010009,4507010009_00010,2018-02-15 07:36:00+00:00,704.5,vendorID_0115,NPR,Sales,Products for Resale,2018-03-29 13:06:00+00:00,42 days 05:30:00,0.0,False,0.0,9.133333333333333,4
4507010010,4507010010_00010,2018-02-15 07:37:00+00:00,4306.0,vendorID_0721,NPR,Sales,Products for Resale,2018-04-19 12:47:00+00:00,63 days 05:10:00,0.0,False,25.0,1.0,1
4507010011,4507010011_00010,2018-02-15 07:39:00+00:00,209.6,vendorID_0375,NPR,Sales,Products for Resale,2018-05-04 13:48:00+00:00,78 days 06:09:00,0.0,False,0.0,16.387096774193548,10
4507010012,4507010012_00010,2018-02-15 07:40:00+00:00,497.0,vendorID_0161,NPR,Sales,Products for Resale,2018-05-04 13:48:00+00:00,78 days 06:08:00,0.0,False,0.0,2.727272727272727,1
4507010013,4507010013_00020,2018-02-15 07:41:00+00:00,370.7,vendorID_0369,NPR,Sales,Products for Resale,2018-03-29 13:08:00+00:00,42 days 05:27:00,0.0,False,0.0,11.4,10
4507010015,4507010015_00010,2018-02-15 07:42:00+00:00,307.0,vendorID_0125,PR,Packaging,Metal Containers & Lids < 30L,2018-03-29 13:06:00+00:00,42 days 05:24:00,0.0,False,0.0,15.923076923076923,2
4507010016,4507010016_00010,2018-02-15 07:42:00+00:00,720.8333333333334,vendorID_0378,NPR,Sales,Products for Resale,2018-05-04 13:48:00+00:00,78 days 06:06:00,1.0,False,0.0,14.090909090909092,12
4507010019,4507010019_00010,2018-02-15 07:43:00+00:00,1121.75,vendorID_0122,NPR,CAPEX & SOCS,Laboratory Supplies & Services,2018-08-03 11:20:00+00:00,169 days 03:37:00,0.0,False,0.0,18.98765432098765,8
4507010020,4507010020_00010,2018-02-15 07:44:00+00:00,2280.25,vendorID_0559,NPR,Sales,Products for Resale,2018-06-28 12:06:00+00:00,133 days 04:22:00,0.0,False,25.0,8.947368421052632,4
4507010023,4507010023_00010,2018-02-15 07:45:00+00:00,147.83333333333334,vendorID_0246,PR,Trading & End Products,Trading products (old structure),2018-05-04 13:49:00+00:00,78 days 06:04:00,0.0,False,0.0,32.61764705882353,24
4507010024,4507010024_00010,2018-02-15 07:45:00+00:00,141.0,vendorID_0543,PR,Trading & End Products,Trading products (old structure),2018-03-29 13:09:00+00:00,42 days 05:24:00,1.0,False,20.0,1.0,1
4507010025,4507010025_00020,2018-02-15 07:45:00+00:00,1673.0,vendorID_0381,NPR,Sales,Products for Resale,2018-03-29 13:10:00+00:00,42 days 05:25:00,0.0,False,0.0,4.722222222222222,1
4507010026,4507010026_00010,2018-02-15 07:46:00+00:00,753.1666666666666,vendorID_0382,NPR,Sales,Products for Resale,2018-08-03 11:22:00+00:00,169 days 03:36:00,0.0,False,0.0,28.7,6
4507010028,4507010028_00010,2018-02-15 07:46:00+00:00,799.0,vendorID_0376,NPR,Sales,Products for Resale,2018-05-04 13:50:00+00:00,78 days 06:04:00,0.0,False,0.0,6.045454545454546,5
4507010031,4507010031_00010,2018-02-15 07:50:00+00:00,28580.0,vendorID_0954,NPR,Sales,Exhibitions & seminars,2018-09-05 12:12:00+00:00,202 days 04:22:00,1.0,False,20.0,3.88,1
4507010033,4507010033_00010,2018-02-15 07:54:00+00:00,67868.0,vendorID_0176,PR,Trading & End Products,Trading products (old structure),2018-05-24 11:34:00+00:00,98 days 03:40:00,1.0,False,20.0,2.36,1
4507010036,4507010036_00010,2018-02-15 07:57:00+00:00,384.3478260869565,vendorID_0108,NPR,Sales,Products for Resale,2018-03-29 13:06:00+00:00,42 days 05:09:00,0.0,False,25.0,43.15,23
